,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
24131,5444812,620678183280,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555160526.0,,,919.0,533.0,880.0,518.0,958.0,548.0,"0,02721","0,11077","-0,99347","-0,06927","0,12075","-0,99026",,,Valid,Valid,"228,9","91,6","450,2","293,0","97,2","433,9","241,2","141,8","262,6","150,1","0,4672","0,4938","0,4358","0,4799","0,4986","0,5078",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,45.0,,,,
24132,5453147,620678191615,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555168860.0,,,887.0,511.0,887.0,511.0,,,"0,03157","0,10627","-0,99384",,,,,,Valid,Invalid,"228,8","91,8","450,2",,,,"243,1","139,9",,,"0,4414","0,4734","0,4414","0,4734",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,45.0,,,,
24133,5461481,620678199949,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555177194.0,,,874.0,544.0,874.0,544.0,,,"0,02384","0,12618","-0,99172",,,,"2,64",,Valid,Invalid,"228,8","91,7","450,2",,,,"239,7","149,0",,,"0,4313","0,5041","0,4313","0,5041",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,25.0,45.0,,,,
24134,5469813,620678208281,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555185526.0,,,876.0,544.0,876.0,544.0,,,"0,02489","0,12602","-0,99172",,,,,,Valid,Invalid,"228,9","91,7","450,0",,,,"240,2","148,9",,,"0,4328","0,5038","0,4328","0,5038",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,129.0,,,,
24135,5478109,620678216577,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555193821.0,,,871.0,546.0,871.0,546.0,,,"0,02195","0,12659","-0,99171",,,,,,Valid,Invalid,"228,8","91,9","450,0",,,,"238,8","149,3",,,"0,4287","0,5053","0,4287","0,5053",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,129.0,,,,
24136,5486469,620678224937,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555202181.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,106.0,,,,
24137,5494815,620678233283,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555210527.0,,,905.0,530.0,872.0,543.0,937.0,516.0,"0,02218","0,12552","-0,99184","-0,08283","0,10045","-0,99149",,,Valid,Valid,"228,9","91,8","449,8","293,1","97,2","433,8","239,0","148,7","256,8","141,2","0,4554","0,4904","0,4293","0,5031","0,4816","0,4776",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,17.0,46.0,,,,
24138,5503143,620678241611,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555218854.0,,,922.0,542.0,876.0,544.0,969.0,540.0,"0,02491","0,12557","-0,99177","-0,06295","0,11577","-0,99128",,,Valid,Valid,"228,9","91,9","449,8","293,0","97,1","433,8","240,2","148,9","265,4","147,7","0,4698","0,5018","0,4328","0,5037","0,5068","0,4998",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,17.0,46.0,,,,
24139,5511467,620678249935,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555227178.0,,,886.0,540.0,886.0,540.0,,,"0,03065","0,12322","-0,99191",,,,"2,63",,Valid,Invalid,"228,9","91,8","449,8",,,,"242,8","147,7",,,"0,4406","0,4997","0,4406","0,4997",,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,130.0,,,,
24140,5519805,620678258273,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555235516.0,,,928.0,540.0,883.0,541.0,972.0,540.0,"0,02882","0,12394","-0,99187","-0,06097","0,11554","-0,99143",,,Valid,Valid,"229,0","91,8","449,6","293,1","97,2","433,7","242,0","148,0","266,4","147,7","0,4739","0,5002","0,4383","0,5006","0,5096","0,4998",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,130.0,,,,
24141,5528130,620678266598,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555243841.0,,,923.0,545.0,882.0,545.0,964.0,544.0,"0,02805","0,12630","-0,99159","-0,06576","0,11856","-0,99077",,,Valid,Valid,"228,9","91,9","449,7","293,0","97,0","433,7","241,6","149,2","264,2","148,9","0,4702","0,5043","0,4371","0,5047","0,5033","0,5039",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,25.0,130.0,,,,
24142,5536447,620678274915,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555252157.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,107.0,,,,
24143,5544819,620678283287,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555260529.0,,,923.0,546.0,881.0,545.0,965.0,546.0,"0,02753","0,12688","-0,99154","-0,06558","0,11930","-0,99069",,,Valid,Valid,"229,0","91,7","449,6","293,1","97,2","433,6","241,5","149,3","264,4","149,4","0,4701","0,5052","0,4366","0,5050","0,5037","0,5055",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,131.0,,,,
24144,5553231,620678291699,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555268941.0,,,922.0,544.0,881.0,545.0,963.0,542.0,"0,02748","0,12658","-0,99158","-0,06655","0,11736","-0,99086",,,Valid,Valid,"228,9","91,9","449,7","293,0","97,0","433,6","241,3","149,3","263,9","148,4","0,4693","0,5036","0,4362","0,5050","0,5023","0,5021",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,131.0,,,,
24145,5561543,620678300011,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555277252.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,108.0,,,,
24146,5569787,620678308255,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555285496.0,,,959.0,542.0,,,959.0,542.0,,,,"-0,06879","0,11696","-0,99075",,,Invalid,Valid,,,,"293,0","97,2","433,6",,,"262,9","148,4","0,4995","0,5020",,,"0,4995","0,5020",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,132.0,,,,
24147,5578099,620678316567,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555293808.0,,,925.0,532.0,881.0,522.0,968.0,542.0,"0,02786","0,11257","-0,99325","-0,06324","0,11709","-0,99111",,,Valid,Valid,"228,8","91,8","449,8","293,0","97,0","433,5","241,5","142,8","265,3","148,3","0,4715","0,4923","0,4366","0,4830","0,5064","0,5016",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,132.0,,,,
24148,5586430,620678324898,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555302139.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,109.0,,,,
24149,5594766,620678333234,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555310474.0,,,972.0,545.0,,,972.0,545.0,,,,"-0,06103","0,11880","-0,99104",,,Invalid,Valid,,,,"293,0","97,2","433,5",,,"266,3","149,1","0,5094","0,5046",,,"0,5094","0,5046",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,133.0,,,,
24150,5603098,620678341566,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555318806.0,,,928.0,503.0,895.0,467.0,961.0,540.0,"0,03615","0,07989","-0,99615","-0,06777","0,11576","-0,99096",,,Valid,Valid,"228,8","91,8","449,8","292,9","97,1","433,5","245,2","127,9","263,3","147,7","0,4740","0,4662","0,4474","0,4326","0,5005","0,4997",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,133.0,,,,
24151,5611462,620678349930,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555327170.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,110.0,,,,
24152,5619764,620678358232,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555335471.0,,,958.0,539.0,,,958.0,539.0,,,,"-0,06952","0,11510","-0,99092",,,Invalid,Valid,,,,"293,0","97,2","433,5",,,"262,6","147,6","0,4985","0,4994",,,"0,4985","0,4994",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,134.0,,,,
24153,5628095,620678366563,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555343802.0,,,932.0,514.0,904.0,483.0,960.0,544.0,"0,04179","0,08914","-0,99514","-0,06812","0,11853","-0,99061",,,Valid,Valid,"228,8","91,8","449,9","293,0","97,1","433,5","247,7","132,1","263,1","149,0","0,4775","0,4756","0,4550","0,4471","0,5001","0,5041",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,134.0,,,,
24154,5636478,620678374946,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555352185.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,111.0,,,,
24155,5644762,620678383230,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555360469.0,,,960.0,544.0,,,960.0,544.0,,,,"-0,06862","0,11764","-0,99068",,,Invalid,Valid,,,,"293,0","97,3","433,5",,,"263,0","148,8","0,4997","0,5035",,,"0,4997","0,5035",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,135.0,,,,
24156,5653107,620678391575,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555368813.0,,,930.0,507.0,897.0,473.0,964.0,542.0,"0,03738","0,08282","-0,99586","-0,06566","0,11690","-0,99097",,,Valid,Valid,"228,9","91,9","449,9","293,0","97,2","433,5","245,8","129,3","264,3","148,4","0,4763","0,4697","0,4492","0,4375","0,5034","0,5019",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,135.0,,,,
24157,5661465,620678399933,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555377171.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,112.0,,,,
24158,5669802,620678408270,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555385508.0,,,923.0,525.0,881.0,507.0,965.0,544.0,"0,02774","0,10373","-0,99422","-0,06510","0,11766","-0,99092",,,Valid,Valid,"228,9","91,8","449,9","293,0","97,4","433,6","241,5","138,7","264,5","148,9","0,4704","0,4865","0,4366","0,4694","0,5042","0,5036",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,136.0,,,,
24159,5678170,620678416638,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555393875.0,,,926.0,525.0,887.0,506.0,966.0,545.0,"0,03160","0,10282","-0,99420","-0,06469","0,11857","-0,99084",,,Valid,Valid,"228,8","91,9","450,0","293,0","97,2","433,5","243,1","138,5","264,6","149,1","0,4730","0,4865","0,4415","0,4684","0,5045","0,5045",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,136.0,,,,
24160,5686453,620678424921,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555402158.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,113.0,,,,
24161,5694757,620678433225,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555410462.0,,,928.0,526.0,889.0,514.0,967.0,539.0,"0,03252","0,10784","-0,99364","-0,06414","0,11453","-0,99135",,,Valid,Valid,"228,9","91,8","449,9","293,0","97,3","433,6","243,6","140,6","264,9","147,4","0,4741","0,4872","0,4429","0,4756","0,5053","0,4988",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,137.0,,,,
24162,5703175,620678441643,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555418879.0,,,925.0,528.0,885.0,517.0,965.0,539.0,"0,03041","0,10935","-0,99354","-0,06477","0,11495","-0,99126",,,Valid,Valid,"228,8","91,9","450,0","292,9","97,2","433,6","242,6","141,4","264,6","147,5","0,4721","0,4887","0,4398","0,4784","0,5043","0,4989",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,137.0,,,,
24163,5711450,620678449918,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555427154.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,114.0,,,,
24164,5719753,620678458221,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555435457.0,,,925.0,525.0,886.0,513.0,965.0,538.0,"0,03063","0,10733","-0,99375","-0,06506","0,11416","-0,99133",,,Valid,Valid,"228,9","91,7","449,9","293,0","97,3","433,6","242,7","140,3","264,5","147,2","0,4722","0,4863","0,4403","0,4746","0,5042","0,4980",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,138.0,,,,
24165,5728121,620678466589,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555443825.0,,,926.0,528.0,889.0,514.0,963.0,541.0,"0,03273","0,10814","-0,99360","-0,06659","0,11624","-0,99099",,,Valid,Valid,"228,8","91,8","449,9","292,9","97,1","433,5","243,7","140,8","263,8","148,0","0,4725","0,4885","0,4430","0,4762","0,5021","0,5007",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,138.0,,,,
24166,5736464,620678474932,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555452167.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,115.0,,,,
24167,5744753,620678483221,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555460456.0,,,926.0,530.0,888.0,513.0,965.0,548.0,"0,03158","0,10755","-0,99370","-0,06501","0,12028","-0,99061",,,Valid,Valid,"228,9","91,7","449,8","293,0","97,2","433,5","243,2","140,3","264,6","149,9","0,4731","0,4909","0,4418","0,4748","0,5044","0,5071",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,139.0,,,,
24168,5753124,620678491592,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555468827.0,,,930.0,529.0,891.0,512.0,968.0,546.0,"0,03375","0,10676","-0,99371","-0,06323","0,11961","-0,99081",,,Valid,Valid,"228,9","91,8","449,8","293,0","97,1","433,5","244,2","140,1","265,4","149,4","0,4755","0,4898","0,4445","0,4741","0,5066","0,5055",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,139.0,,,,
24169,5761452,620678499920,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555477154.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,116.0,,,,
24170,5769753,620678508221,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555485455.0,,,927.0,531.0,890.0,517.0,965.0,544.0,"0,03296","0,11038","-0,99334","-0,06561","0,11833","-0,99081",,,Valid,Valid,"229,0","91,6","449,7","293,1","97,2","433,5","243,9","141,6","264,4","149,0","0,4738","0,4915","0,4438","0,4791","0,5038","0,5040",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,140.0,,,,
24171,5778124,620678516592,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555493826.0,,,926.0,531.0,889.0,515.0,963.0,547.0,"0,03254","0,10850","-0,99356","-0,06664","0,12036","-0,99049",,,Valid,Valid,"228,9","91,8","449,8","293,1","97,0","433,5","243,7","140,9","263,9","149,7","0,4727","0,4916","0,4430","0,4767","0,5023","0,5065",thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,140.0,,,,
24172,5786418,620678524886,Eye Tracker,Participant0056,08.09.2021,Participant0056,Recording4,08.09.2021,08.09.2021,14:12:52.357,12:12:52.357,65295,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",11555502120.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial (1),thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,117.0,,,,
